FLOW_DATE,RESERVOIR,PRESENT_STORAGE_TMC,RES_LEVEL_FT,INFLOW_CUSECS,OUTFLOW_CUECS,YEAR,MONTH,DATE,DAY,SEASON
2012-10-29,K.R.S,29.21,107.42,1896.0,5555.0,2012.0,10.0,29.0,301.0,WINTER
2013-10-29,K.R.S,46.94,122.98,2484.0,3809.0,2013.0,10.0,29.0,301.0,WINTER
2014-10-29,K.R.S,49.45,124.80,5152.0,3773.0,2014.0,10.0,29.0,301.0,WINTER
2015-10-29,K.R.S,26.88,104.88,4305.0,4652.0,2015.0,10.0,29.0,301.0,WINTER
2016-10-29,K.R.S,9.56,77.08,515.0,6232.0,2016.0,10.0,29.0,301.0,WINTER
2017-10-29,K.R.S,34.79,112.95,2005.0,5075.0,2017.0,10.0,29.0,301.0,WINTER
2018-10-29,K.R.S,49.06,124.52,2108.0,4758.0,2018.0,10.0,29.0,301.0,WINTER
2019-10-29,K.R.S,49.45,124.80,14066.0,13809.0,2019.0,10.0,29.0,301.0,WINTER
2020-10-29,K.R.S,49.45,124.80,5796.0,5863.0,2020.0,10.0,29.0,301.0,WINTER
2011-10-30,Hemavathi,29.84,2914,2914.0,5080.0,2011.0,10.0,30.0,302.0,WINTER
2012-10-30,Hemavathi,19.0,2898.78,439.0,4000.0,2012.0,10.0,30.0,302.0,WINTER
2013-10-30,Hemavathi,31.11,2915.50,1131.0,4475.0,2013.0,10.0,30.0,302.0,WINTER
2014-10-30,Hemavathi,33.41,2918.10,2649.0,4375.0,2014.0,10.0,30.0,302.0,WINTER
2015-10-30,Hemavathi,8.34,2876.58,720.0,3830.0,2015.0,10.0,30.0,302.0,WINTER
2016-10-30,Hemavathi,6.24,2869.18,1388.0,2750.0,2016.0,10.0,30.0,302.0,WINTER
2017-10-30,Hemavathi,10.69,2882.51,1513.0,1800.0,2017.0,10.0,30.0,302.0,WINTER
2018-10-30,Hemavathi,23.7,2905.90,441.0,4830.0,2018.0,10.0,30.0,302.0,WINTER
2019-10-30,Hemavathi,36.72,2921.60,3204.0,3700.0,2019.0,10.0,30.0,302.0,WINTER
2020-10-30,Hemavathi,34.61,2919.40,1944.0,4350.0,2020.0,10.0,30.0,302.0,WINTER
2011-10-30,Harangi,6.0,2850.35,245.0,733.0,2011.0,10.0,30.0,302.0,WINTER
2012-10-30,Harangi,4.24,2840.73,502.0,833.0,2012.0,10.0,30.0,302.0,WINTER
2013-10-30,Harangi,6.09,2850.76,219.0,1429.0,2013.0,10.0,30.0,302.0,WINTER
2014-10-30,Harangi,4.97,2849.11,143.0,1550.0,2014.0,10.0,30.0,302.0,WINTER
2015-10-30,Harangi,2.5,2818.12,606.0,1600.0,2015.0,10.0,30.0,302.0,WINTER
2016-10-30,Harangi,3.58,2834.32,450.0,6500.0,2016.0,10.0,30.0,302.0,WINTER
2017-10-30,Harangi,6.73,2853.63,163.0,2300.0,2017.0,10.0,30.0,302.0,WINTER
2018-10-30,Harangi,5.15,2846.57,126.0,1425.0,2018.0,10.0,30.0,302.0,WINTER
2019-10-30,Harangi,7.93,2857.30,510.0,1030.0,2019.0,10.0,30.0,302.0,WINTER
2020-10-30,Harangi,8.0,2857.53,519.0,1700.0,2020.0,10.0,30.0,302.0,WINTER
2011-10-30,Kabini,14.31,2275.06,1219.0,2590.0,2011.0,10.0,30.0,302.0,WINTER
2012-10-30,Kabini,9.31,2264.86,867.0,1660.0,2012.0,10.0,30.0,302.0,WINTER
2013-10-30,Kabini,17.65,2281.02,1202.0,2110.0,2013.0,10.0,30.0,302.0,WINTER
2014-10-30,Kabini,18.42,2282.28,2420.0,2105.0,2014.0,10.0,30.0,302.0,WINTER
2015-10-30,Kabini,11.44,2269.50,657.0,1750.0,2015.0,10.0,30.0,302.0,WINTER
2016-10-30,Kabini,9.57,2265.46,344.0,1250.0,2016.0,10.0,30.0,302.0,WINTER
2017-10-30,Kabini,18.24,2282,1258.0,1525.0,2017.0,10.0,30.0,302.0,WINTER
2018-10-30,Kabini,18.76,2282.83,339.0,2000.0,2018.0,10.0,30.0,302.0,WINTER
2019-10-30,Kabini,19.46,2283.92,1776.0,2050.0,2019.0,10.0,30.0,302.0,WINTER
2020-10-30,Kabini,17.91,2281.46,449.0,2100.0,2020.0,10.0,30.0,302.0,WINTER
2011-10-30,K.R.S,48.08,123.81,5947.0,6960.0,2011.0,10.0,30.0,302.0,WINTER
2012-10-30,K.R.S,28.86,107.05,1519.0,5397.0,2012.0,10.0,30.0,302.0,WINTER
2013-10-30,K.R.S,46.77,122.85,2004.0,3771.0,2013.0,10.0,30.0,302.0,WINTER
2014-10-30,K.R.S,49.45,124.80,4275.0,4019.0,2014.0,10.0,30.0,302.0,WINTER
2015-10-30,K.R.S,26.74,104.72,3560.0,5025.0,2015.0,10.0,30.0,302.0,WINTER
2016-10-30,K.R.S,9.14,76.03,1451.0,6179.0,2016.0,10.0,30.0,302.0,WINTER
2017-10-30,K.R.S,34.5,112.68,1924.0,5060.0,2017.0,10.0,30.0,302.0,WINTER
2018-10-30,K.R.S,48.77,124.31,1624.0,4758.0,2018.0,10.0,30.0,302.0,WINTER
2019-10-30,K.R.S,49.45,124.80,9487.0,9229.0,2019.0,10.0,30.0,302.0,WINTER
2020-10-30,K.R.S,49.23,124.64,3857.0,5863.0,2020.0,10.0,30.0,302.0,WINTER
2011-10-31,Hemavathi,29.64,2913.76,2920.0,5080.0,2011.0,10.0,31.0,303.0,WINTER
2012-10-31,Hemavathi,18.73,2898.30,955.0,4000.0,2012.0,10.0,31.0,303.0,WINTER
2014-10-31,Hemavathi,33.2,2917.87,1965.0,4275.0,2014.0,10.0,31.0,303.0,WINTER
2015-10-31,Hemavathi,8.14,2876.04,1602.0,3830.0,2015.0,10.0,31.0,303.0,WINTER
2016-10-31,Hemavathi,6.0,2868.41,206.0,2900.0,2016.0,10.0,31.0,303.0,WINTER
2017-10-31,Hemavathi,10.65,2882.41,1447.0,1875.0,2017.0,10.0,31.0,303.0,WINTER
2018-10-31,Hemavathi,23.33,2905.38,683.0,4830.0,2018.0,10.0,31.0,303.0,WINTER
2019-10-31,Hemavathi,36.67,2921.55,3402.0,3900.0,2019.0,10.0,31.0,303.0,WINTER
2020-10-31,Hemavathi,34.37,2919.14,1621.0,4350.0,2020.0,10.0,31.0,303.0,WINTER
2011-10-31,Harangi,5.93,2850.05,55.0,800.0,2011.0,10.0,31.0,303.0,WINTER
2012-10-31,Harangi,4.17,2840,627.0,1488.0,2012.0,10.0,31.0,303.0,WINTER
2014-10-31,Harangi,4.83,2848.50,40.0,1600.0,2014.0,10.0,31.0,303.0,WINTER
2015-10-31,Harangi,2.4,2817.05,494.0,1600.0,2015.0,10.0,31.0,303.0,WINTER
2016-10-31,Harangi,3.42,2831.54,350.0,5000.0,2016.0,10.0,31.0,303.0,WINTER
2017-10-31,Harangi,6.52,2852.72,140.0,2400.0,2017.0,10.0,31.0,303.0,WINTER
2018-10-31,Harangi,5.01,2845.91,130.0,1525.0,2018.0,10.0,31.0,303.0,WINTER
2019-10-31,Harangi,7.85,2857.09,233.0,1030.0,2019.0,10.0,31.0,303.0,WINTER
2020-10-31,Harangi,7.86,2857.11,337.0,1950.0,2020.0,10.0,31.0,303.0,WINTER
2011-10-31,Kabini,14.28,2275,1219.0,2370.0,2011.0,10.0,31.0,303.0,WINTER
2012-10-31,Kabini,9.24,2264.70,819.0,1560.0,2012.0,10.0,31.0,303.0,WINTER
2014-10-31,Kabini,18.33,2282.15,1484.0,2330.0,2014.0,10.0,31.0,303.0,WINTER
2015-10-31,Kabini,11.33,2269.27,657.0,1750.0,2015.0,10.0,31.0,303.0,WINTER
2016-10-31,Kabini,9.57,2265.45,317.0,300.0,2016.0,10.0,31.0,303.0,WINTER
2017-10-31,Kabini,18.19,2281.91,991.0,1525.0,2017.0,10.0,31.0,303.0,WINTER
2018-10-31,Kabini,18.61,2282.59,357.0,2000.0,2018.0,10.0,31.0,303.0,WINTER
2019-10-31,Kabini,19.48,2283.94,1303.0,1050.0,2019.0,10.0,31.0,303.0,WINTER
2020-10-31,Kabini,17.74,2281.17,409.0,2340.0,2020.0,10.0,31.0,303.0,WINTER
2011-10-31,K.R.S,47.99,123.75,6264.0,6960.0,2011.0,10.0,31.0,303.0,WINTER
2012-10-31,K.R.S,28.52,106.68,1446.0,5241.0,2012.0,10.0,31.0,303.0,WINTER
2014-10-31,K.R.S,49.45,124.80,4275.0,4019.0,2014.0,10.0,31.0,303.0,WINTER
2015-10-31,K.R.S,26.62,104.58,3596.0,4858.0,2015.0,10.0,31.0,303.0,WINTER
2016-10-31,K.R.S,9.48,76.90,4246.0,206.0,2016.0,10.0,31.0,303.0,WINTER
2017-10-31,K.R.S,34.24,112.43,2116.0,5006.0,2017.0,10.0,31.0,303.0,WINTER
2018-10-31,K.R.S,48.43,124.07,1138.0,4757.0,2018.0,10.0,31.0,303.0,WINTER
2019-10-31,K.R.S,49.45,124.80,8062.0,7806.0,2019.0,10.0,31.0,303.0,WINTER
2020-10-31,K.R.S,49.1,124.55,4665.0,5863.0,2020.0,10.0,31.0,303.0,WINTER
2011-11-01,Hemavathi,29.39,2913.45,2144.0,4960.0,2011.0,11.0,1.0,304.0,WINTER
2012-11-01,Hemavathi,18.45,2897.81,888.0,4000.0,2012.0,11.0,1.0,304.0,WINTER
2013-11-01,Hemavathi,30.61,2914.91,1721.0,4475.0,2013.0,11.0,1.0,304.0,WINTER
2014-11-01,Hemavathi,32.91,2917.55,1083.0,4275.0,2014.0,11.0,1.0,304.0,WINTER
2015-11-01,Hemavathi,7.91,2875.41,1223.0,3830.0,2015.0,11.0,1.0,304.0,WINTER
2016-11-01,Hemavathi,5.84,2867.93,623.0,2500.0,2016.0,11.0,1.0,304.0,WINTER
2017-11-01,Hemavathi,10.57,2882.21,1100.0,2000.0,2017.0,11.0,1.0,304.0,WINTER
2018-11-01,Hemavathi,22.92,2904.79,387.0,5080.0,2018.0,11.0,1.0,304.0,WINTER
2019-11-01,Hemavathi,36.63,2921.51,3284.0,3670.0,2019.0,11.0,1.0,304.0,WINTER
2020-11-01,Hemavathi,34.09,2918.83,1086.0,4350.0,2020.0,11.0,1.0,304.0,WINTER
2011-11-01,Harangi,5.85,2849.68,55.0,900.0,2011.0,11.0,1.0,304.0,WINTER
2012-11-01,Harangi,4.09,2839.24,620.0,1517.0,2012.0,11.0,1.0,304.0,WINTER
2013-11-01,Harangi,5.87,2849.80,214.0,1450.0,2013.0,11.0,1.0,304.0,WINTER
2014-11-01,Harangi,4.69,2847.87,37.0,1650.0,2014.0,11.0,1.0,304.0,WINTER
2015-11-01,Harangi,2.3,2815.92,531.0,1700.0,2015.0,11.0,1.0,304.0,WINTER
2016-11-01,Harangi,3.26,2828.41,362.0,5000.0,2016.0,11.0,1.0,304.0,WINTER
2017-11-01,Harangi,6.32,2851.81,75.0,2400.0,2017.0,11.0,1.0,304.0,WINTER
2018-11-01,Harangi,4.85,2845.19,122.0,1413.0,2018.0,11.0,1.0,304.0,WINTER
2019-11-01,Harangi,7.78,2856.87,194.0,1030.0,2019.0,11.0,1.0,304.0,WINTER
2020-11-01,Harangi,7.72,2856.68,300.0,1950.0,2020.0,11.0,1.0,304.0,WINTER
2011-11-01,Kabini,14.22,2274.90,1946.0,2370.0,2011.0,11.0,1.0,304.0,WINTER
2012-11-01,Kabini,9.22,2264.66,1416.0,1550.0,2012.0,11.0,1.0,304.0,WINTER
2013-11-01,Kabini,17.41,2280.61,892.0,2260.0,2013.0,11.0,1.0,304.0,WINTER
2014-11-01,Kabini,18.23,2281.98,1298.0,2430.0,2014.0,11.0,1.0,304.0,WINTER
2015-11-01,Kabini,11.22,2269.04,541.0,1750.0,2015.0,11.0,1.0,304.0,WINTER
2016-11-01,Kabini,9.58,2265.48,522.0,300.0,2016.0,11.0,1.0,304.0,WINTER
2017-11-01,Kabini,18.09,2281.75,503.0,1525.0,2017.0,11.0,1.0,304.0,WINTER
2018-11-01,Kabini,18.45,2282.33,261.0,2050.0,2018.0,11.0,1.0,304.0,WINTER
2019-11-01,Kabini,19.43,2283.86,3176.0,3675.0,2019.0,11.0,1.0,304.0,WINTER
2020-11-01,Kabini,17.57,2280.89,442.0,2290.0,2020.0,11.0,1.0,304.0,WINTER
2011-11-01,K.R.S,47.93,123.70,6422.0,6960.0,2011.0,11.0,1.0,304.0,WINTER
2012-11-01,K.R.S,28.42,106.58,3620.0,4520.0,2012.0,11.0,1.0,304.0,WINTER
2013-11-01,K.R.S,46.37,122.55,1847.0,3770.0,2013.0,11.0,1.0,304.0,WINTER
2014-11-01,K.R.S,49.45,124.80,3354.0,3098.0,2014.0,11.0,1.0,304.0,WINTER
2015-11-01,K.R.S,26.47,104.41,3286.0,4853.0,2015.0,11.0,1.0,304.0,WINTER
2016-11-01,K.R.S,10.04,78.25,6724.0,242.0,2016.0,11.0,1.0,304.0,WINTER
2017-11-01,K.R.S,33.96,112.17,1929.0,4943.0,2017.0,11.0,1.0,304.0,WINTER
2018-11-01,K.R.S,48.09,123.82,991.0,4715.0,2018.0,11.0,1.0,304.0,WINTER
2019-11-01,K.R.S,49.45,124.80,7816.0,7560.0,2019.0,11.0,1.0,304.0,WINTER
2020-11-01,K.R.S,48.91,124.41,3857.0,5863.0,2020.0,11.0,1.0,304.0,WINTER
2011-11-02,Hemavathi,29.2,2913.21,2784.0,4946.0,2011.0,11.0,2.0,305.0,WINTER
2012-11-02,Hemavathi,18.22,2897.40,1408.0,4000.0,2012.0,11.0,2.0,305.0,WINTER
2013-11-02,Hemavathi,30.35,2914.60,1525.0,4475.0,2013.0,11.0,2.0,305.0,WINTER
2014-11-02,Hemavathi,32.69,2917.30,1798.0,4275.0,2014.0,11.0,2.0,305.0,WINTER
2015-11-02,Hemavathi,7.91,2875.41,2370.0,2330.0,2015.0,11.0,2.0,305.0,WINTER
2016-11-02,Hemavathi,5.85,2867.95,819.0,700.0,2016.0,11.0,2.0,305.0,WINTER
2017-11-02,Hemavathi,10.46,2881.95,819.0,2000.0,2017.0,11.0,2.0,305.0,WINTER
2018-11-02,Hemavathi,22.64,2904.39,520.0,3655.0,2018.0,11.0,2.0,305.0,WINTER
2019-11-02,Hemavathi,36.54,2921.42,2730.0,3670.0,2019.0,11.0,2.0,305.0,WINTER
2020-11-02,Hemavathi,33.84,2918.57,1622.0,4350.0,2020.0,11.0,2.0,305.0,WINTER
2011-11-02,Harangi,5.75,2849.24,54.0,1050.0,2011.0,11.0,2.0,305.0,WINTER
2012-11-02,Harangi,4.11,2839.46,1531.0,1250.0,2012.0,11.0,2.0,305.0,WINTER
2013-11-02,Harangi,5.76,2849.27,161.0,1500.0,2013.0,11.0,2.0,305.0,WINTER
2014-11-02,Harangi,4.55,2847.24,37.0,1650.0,2014.0,11.0,2.0,305.0,WINTER
2015-11-02,Harangi,2.22,2815.04,692.0,1600.0,2015.0,11.0,2.0,305.0,WINTER
2016-11-02,Harangi,3.14,2826.10,363.0,5000.0,2016.0,11.0,2.0,305.0,WINTER
2017-11-02,Harangi,6.11,2850.87,110.0,2400.0,2017.0,11.0,2.0,305.0,WINTER
2018-11-02,Harangi,4.76,2844.79,115.0,1100.0,2018.0,11.0,2.0,305.0,WINTER
2019-11-02,Harangi,7.78,2856.88,394.0,330.0,2019.0,11.0,2.0,305.0,WINTER
2020-11-02,Harangi,7.58,2856.27,279.0,1850.0,2020.0,11.0,2.0,305.0,WINTER
2011-11-02,Kabini,14.1,2274.68,1184.0,2370.0,2011.0,11.0,2.0,305.0,WINTER
2012-11-02,Kabini,9.36,2264.98,1849.0,175.0,2012.0,11.0,2.0,305.0,WINTER
2013-11-02,Kabini,17.26,2280.37,837.0,2290.0,2013.0,11.0,2.0,305.0,WINTER
2014-11-02,Kabini,18.1,2281.76,983.0,2400.0,2014.0,11.0,2.0,305.0,WINTER
2015-11-02,Kabini,11.1,2268.79,440.0,1750.0,2015.0,11.0,2.0,305.0,WINTER
2016-11-02,Kabini,9.63,2265.58,870.0,300.0,2016.0,11.0,2.0,305.0,WINTER
2017-11-02,Kabini,18.0,2281.60,556.0,1525.0,2017.0,11.0,2.0,305.0,WINTER
2018-11-02,Kabini,18.3,2282.09,389.0,2050.0,2018.0,11.0,2.0,305.0,WINTER
2019-11-02,Kabini,19.5,2283.98,3037.0,2050.0,2019.0,11.0,2.0,305.0,WINTER
2020-11-02,Kabini,17.42,2280.63,434.0,2140.0,2020.0,11.0,2.0,305.0,WINTER
2011-11-02,K.R.S,47.86,123.65,6374.0,6960.0,2011.0,11.0,2.0,305.0,WINTER
2012-11-02,K.R.S,28.61,106.78,5462.0,3187.0,2012.0,11.0,2.0,305.0,WINTER
2013-11-02,K.R.S,46.15,122.39,1458.0,3737.0,2013.0,11.0,2.0,305.0,WINTER
2014-11-02,K.R.S,49.45,124.80,2385.0,2177.0,2014.0,11.0,2.0,305.0,WINTER
2015-11-02,K.R.S,26.72,104.70,6862.0,3558.0,2015.0,11.0,2.0,305.0,WINTER
2016-11-02,K.R.S,10.74,79.90,8485.0,252.0,2016.0,11.0,2.0,305.0,WINTER
2017-11-02,K.R.S,33.67,111.90,1792.0,4940.0,2017.0,11.0,2.0,305.0,WINTER
2018-11-02,K.R.S,47.75,123.57,951.0,4701.0,2018.0,11.0,2.0,305.0,WINTER
2019-11-02,K.R.S,49.45,124.80,7768.0,7560.0,2019.0,11.0,2.0,305.0,WINTER
2020-11-02,K.R.S,48.7,124.26,3647.0,5862.0,2020.0,11.0,2.0,305.0,WINTER
2011-11-03,Hemavathi,29.12,2913.12,3946.0,4699.0,2011.0,11.0,3.0,306.0,WINTER
2012-11-03,Hemavathi,18.15,2897.27,3231.0,4000.0,2012.0,11.0,3.0,306.0,WINTER
2013-11-03,Hemavathi,30.05,2914.25,1131.0,4475.0,2013.0,11.0,3.0,306.0,WINTER
2014-11-03,Hemavathi,32.51,2917.09,2214.0,4275.0,2014.0,11.0,3.0,306.0,WINTER
2015-11-03,Hemavathi,8.25,2876.35,6322.0,2330.0,2015.0,11.0,3.0,306.0,WINTER
2016-11-03,Hemavathi,5.85,2867.97,268.0,150.0,2016.0,11.0,3.0,306.0,WINTER
2017-11-03,Hemavathi,10.36,2881.69,819.0,2000.0,2017.0,11.0,3.0,306.0,WINTER
2018-11-03,Hemavathi,22.33,2903.93,1040.0,4645.0,2018.0,11.0,3.0,306.0,WINTER
2019-11-03,Hemavathi,36.36,2921.23,1711.0,3770.0,2019.0,11.0,3.0,306.0,WINTER
2020-11-03,Hemavathi,33.59,2918.30,1614.0,4450.0,2020.0,11.0,3.0,306.0,WINTER
2011-11-03,Harangi,5.77,2849.34,946.0,946.0,2011.0,11.0,3.0,306.0,WINTER
2012-11-03,Harangi,4.1,2839.35,108.0,1200.0,2012.0,11.0,3.0,306.0,WINTER
2013-11-03,Harangi,5.64,2848.73,185.0,1550.0,2013.0,11.0,3.0,306.0,WINTER
2014-11-03,Harangi,4.43,2846.68,67.0,1500.0,2014.0,11.0,3.0,306.0,WINTER
2015-11-03,Harangi,2.14,2814.09,218.0,1200.0,2015.0,11.0,3.0,306.0,WINTER
2016-11-03,Harangi,3.1,2825.37,443.0,1875.0,2016.0,11.0,3.0,306.0,WINTER
2017-11-03,Harangi,5.9,2849.92,96.0,2400.0,2017.0,11.0,3.0,306.0,WINTER
2018-11-03,Harangi,4.62,2844.18,115.0,1550.0,2018.0,11.0,3.0,306.0,WINTER
2019-11-03,Harangi,7.79,2856.91,472.0,330.0,2019.0,11.0,3.0,306.0,WINTER
2020-11-03,Harangi,7.44,2855.86,279.0,1850.0,2020.0,11.0,3.0,306.0,WINTER
2011-11-03,Kabini,14.06,2274.60,1836.0,2150.0,2011.0,11.0,3.0,306.0,WINTER
2012-11-03,Kabini,9.78,2265.93,4979.0,50.0,2012.0,11.0,3.0,306.0,WINTER
2013-11-03,Kabini,17.1,2280.10,631.0,2290.0,2013.0,11.0,3.0,306.0,WINTER
2014-11-03,Kabini,17.97,2281.55,1052.0,2440.0,2014.0,11.0,3.0,306.0,WINTER
2015-11-03,Kabini,11.05,2268.68,1210.0,1750.0,2015.0,11.0,3.0,306.0,WINTER
2016-11-03,Kabini,9.68,2265.70,973.0,300.0,2016.0,11.0,3.0,306.0,WINTER
2017-11-03,Kabini,17.9,2281.44,486.0,1525.0,2017.0,11.0,3.0,306.0,WINTER
2018-11-03,Kabini,18.13,2281.82,219.0,2050.0,2018.0,11.0,3.0,306.0,WINTER
2019-11-03,Kabini,19.49,2283.96,2276.0,2342.0,2019.0,11.0,3.0,306.0,WINTER
2020-11-03,Kabini,17.32,2280.46,1001.0,2090.0,2020.0,11.0,3.0,306.0,WINTER
2011-11-03,K.R.S,48.2,123.90,10796.0,6638.0,2011.0,11.0,3.0,306.0,WINTER
2012-11-03,K.R.S,28.91,107.11,6393.0,2700.0,2012.0,11.0,3.0,306.0,WINTER
2013-11-03,K.R.S,45.89,122.19,827.0,3725.0,2013.0,11.0,3.0,306.0,WINTER
2014-11-03,K.R.S,49.45,124.80,2385.0,2177.0,2014.0,11.0,3.0,306.0,WINTER
2015-11-03,K.R.S,27.39,105.45,10491.0,2617.0,2015.0,11.0,3.0,306.0,WINTER
2016-11-03,K.R.S,11.23,81,6017.0,263.0,2016.0,11.0,3.0,306.0,WINTER
2017-11-03,K.R.S,33.41,111.65,2070.0,4928.0,2017.0,11.0,3.0,306.0,WINTER
2018-11-03,K.R.S,47.41,123.32,913.0,4663.0,2018.0,11.0,3.0,306.0,WINTER
2019-11-03,K.R.S,49.45,124.80,7768.0,7560.0,2019.0,11.0,3.0,306.0,WINTER
2020-11-03,K.R.S,48.6,124.19,4939.0,5862.0,2020.0,11.0,3.0,306.0,WINTER
2011-11-04,Hemavathi,29.25,2913.28,6645.0,5050.0,2011.0,11.0,4.0,307.0,WINTER
2012-11-04,Hemavathi,17.87,2896.78,886.0,4000.0,2012.0,11.0,4.0,307.0,WINTER
2013-11-04,Hemavathi,29.76,2913.91,1269.0,4475.0,2013.0,11.0,4.0,307.0,WINTER
2014-11-04,Hemavathi,32.27,2916.82,2013.0,4275.0,2014.0,11.0,4.0,307.0,WINTER
2015-11-04,Hemavathi,8.36,2876.64,3590.0,2330.0,2015.0,11.0,4.0,307.0,WINTER
2016-11-04,Hemavathi,5.87,2868.02,389.0,150.0,2016.0,11.0,4.0,307.0,WINTER
2017-11-04,Hemavathi,10.24,2881.41,825.0,2100.0,2017.0,11.0,4.0,307.0,WINTER
2018-11-04,Hemavathi,21.93,2903.34,449.0,5030.0,2018.0,11.0,4.0,307.0,WINTER
2019-11-04,Hemavathi,36.18,2921.04,1813.0,3870.0,2019.0,11.0,4.0,307.0,WINTER
2020-11-04,Hemavathi,33.32,2918,1341.0,4500.0,2020.0,11.0,4.0,307.0,WINTER
2011-11-04,Harangi,5.89,2849.87,1875.0,492.0,2011.0,11.0,4.0,307.0,WINTER
2012-11-04,Harangi,4.04,2838.82,909.0,1529.0,2012.0,11.0,4.0,307.0,WINTER
2013-11-04,Harangi,5.51,2848.18,159.0,1550.0,2013.0,11.0,4.0,307.0,WINTER
2014-11-04,Harangi,4.31,2846.16,45.0,1375.0,2014.0,11.0,4.0,307.0,WINTER
2015-11-04,Harangi,2.07,2813.10,197.0,1000.0,2015.0,11.0,4.0,307.0,WINTER
2016-11-04,Harangi,3.11,2825.45,47.0,0.0,2016.0,11.0,4.0,307.0,WINTER
2017-11-04,Harangi,5.68,2848.91,100.0,2500.0,2017.0,11.0,4.0,307.0,WINTER
2018-11-04,Harangi,4.53,2843.53,115.0,1600.0,2018.0,11.0,4.0,307.0,WINTER
2019-11-04,Harangi,7.78,2856.86,500.0,670.0,2019.0,11.0,4.0,307.0,WINTER
2020-11-04,Harangi,7.29,2855.41,172.0,1900.0,2020.0,11.0,4.0,307.0,WINTER
2011-11-04,Kabini,14.11,2274.69,2896.0,2150.0,2011.0,11.0,4.0,307.0,WINTER
2012-11-04,Kabini,9.99,2266.39,2508.0,50.0,2012.0,11.0,4.0,307.0,WINTER
2013-11-04,Kabini,16.93,2279.80,476.0,2290.0,2013.0,11.0,4.0,307.0,WINTER
2014-11-04,Kabini,17.84,2281.33,982.0,2440.0,2014.0,11.0,4.0,307.0,WINTER
2015-11-04,Kabini,11.01,2268.60,1374.0,1750.0,2015.0,11.0,4.0,307.0,WINTER
2016-11-04,Kabini,9.71,2265.76,665.0,300.0,2016.0,11.0,4.0,307.0,WINTER
2017-11-04,Kabini,17.81,2281.28,485.0,1525.0,2017.0,11.0,4.0,307.0,WINTER
2018-11-04,Kabini,18.05,2281.69,721.0,1550.0,2018.0,11.0,4.0,307.0,WINTER
2019-11-04,Kabini,19.48,2283.94,1567.0,1633.0,2019.0,11.0,4.0,307.0,WINTER
2020-11-04,Kabini,17.21,2280.28,782.0,1940.0,2020.0,11.0,4.0,307.0,WINTER
2011-11-04,K.R.S,49.35,124.73,20359.0,6779.0,2011.0,11.0,4.0,307.0,WINTER
2012-11-04,K.R.S,29.16,107.37,5696.0,2709.0,2012.0,11.0,4.0,307.0,WINTER
2013-11-04,K.R.S,45.63,122,982.0,3725.0,2013.0,11.0,4.0,307.0,WINTER
2014-11-04,K.R.S,49.45,124.80,2385.0,2177.0,2014.0,11.0,4.0,307.0,WINTER
2015-11-04,K.R.S,28.15,106.28,12069.0,3210.0,2015.0,11.0,4.0,307.0,WINTER
2016-11-04,K.R.S,11.53,81.65,3820.0,275.0,2016.0,11.0,4.0,307.0,WINTER
2017-11-04,K.R.S,33.19,111.43,1977.0,4474.0,2017.0,11.0,4.0,307.0,WINTER
2018-11-04,K.R.S,47.07,123.07,900.0,4650.0,2018.0,11.0,4.0,307.0,WINTER
2019-11-04,K.R.S,49.45,124.80,7818.0,7610.0,2019.0,11.0,4.0,307.0,WINTER
2020-11-04,K.R.S,48.59,124.18,5908.0,5862.0,2020.0,11.0,4.0,307.0,WINTER
2011-11-05,Hemavathi,29.42,2913.48,6775.0,4800.0,2011.0,11.0,5.0,308.0,WINTER
2012-11-05,Hemavathi,17.65,2896.39,1537.0,4000.0,2012.0,11.0,5.0,308.0,WINTER
2013-11-05,Hemavathi,29.56,2913.66,2125.0,4375.0,2013.0,11.0,5.0,308.0,WINTER
2014-11-05,Hemavathi,31.94,2916.45,596.0,4275.0,2014.0,11.0,5.0,308.0,WINTER
2015-11-05,Hemavathi,8.49,2877,3885.0,2330.0,2015.0,11.0,5.0,308.0,WINTER
2016-11-05,Hemavathi,5.88,2868.06,350.0,150.0,2016.0,11.0,5.0,308.0,WINTER
2017-11-05,Hemavathi,10.12,2881.12,777.0,2100.0,2017.0,11.0,5.0,308.0,WINTER
2018-11-05,Hemavathi,21.57,2902.82,601.0,4630.0,2018.0,11.0,5.0,308.0,WINTER
2019-11-05,Hemavathi,35.99,2920.85,1973.0,4030.0,2019.0,11.0,5.0,308.0,WINTER
2020-11-05,Hemavathi,33.07,2917.72,1720.0,4540.0,2020.0,11.0,5.0,308.0,WINTER
2011-11-05,Harangi,5.98,2850.27,1266.0,215.0,2011.0,11.0,5.0,308.0,WINTER
2012-11-05,Harangi,4.07,2839.06,1668.0,1363.0,2012.0,11.0,5.0,308.0,WINTER
2013-11-05,Harangi,5.39,2847.65,210.0,1550.0,2013.0,11.0,5.0,308.0,WINTER
2014-11-05,Harangi,4.96,2845.68,148.0,1375.0,2014.0,11.0,5.0,308.0,WINTER
2015-11-05,Harangi,2.02,2812.41,59.0,600.0,2015.0,11.0,5.0,308.0,WINTER
2016-11-05,Harangi,3.12,2825.65,130.0,0.0,2016.0,11.0,5.0,308.0,WINTER
2017-11-05,Harangi,5.45,2847.88,102.0,2550.0,2017.0,11.0,5.0,308.0,WINTER
2018-11-05,Harangi,4.47,2842.90,98.0,1600.0,2018.0,11.0,5.0,308.0,WINTER
